temperature_K,F_kJ_mol,U_kJ_mol,S_J_K_mol,Cv_J_K_mol,S_phonopy,Cv_phonopy
2280,-368.65643,286.61892,287.40147,123.72522,287.4019,123.72537
2290,-371.53316,287.85622,287.94296,123.73379,287.94338,123.73394
2300,-374.41528,289.0936,288.48212,123.74225,288.48255,123.7424
2310,-377.30279,290.33106,289.01899,123.7506,289.01941,123.75075
2320,-380.19566,291.56861,289.55356,123.75885,289.55399,123.75899
2330,-383.09386,292.80624,290.08588,123.76699,290.0863,123.76713
2340,-385.99737,294.04395,290.61595,123.77502,290.61637,123.77517
2350,-388.90617,295.28174,291.14379,123.78296,291.14422,123.7831
2360,-391.82023,296.51961,291.66943,123.79079,291.66985,123.79094
2370,-394.73955,297.75756,292.19287,123.79853,292.1933,123.79868
2380,-397.66409,298.99558,292.71414,123.80617,292.71457,123.80632
2390,-400.59382,300.23368,293.23326,123.81371,293.2337,123.81386
2400,-403.52874,301.47185,293.75025,123.82117,293.75068,123.82132
